date,station_id,precip_in
2026-05-08,KLWC,0.02
2026-05-08,KMCI,0.08
2026-05-08,KOJC,0.001
2026-05-08,KIXD,0.001
2026-05-08,KLWC,0.02
2026-05-08,KMCI,0.08
2026-05-09,KOJC,0.001
2026-05-09,KIXD,0.001
2026-05-09,KLWC,0.0
2026-05-09,KMCI,0.001
2026-05-09,KOJC,0.001
2026-05-09,KIXD,0.001
2026-05-09,KLWC,0.0
2026-05-09,KMCI,0.001
2026-05-10,KOJC,0.0
2026-05-10,KIXD,0.0
2026-05-10,KLWC,0.0
2026-05-10,KMCI,0.001
2026-05-10,KOJC,0.0
2026-05-10,KIXD,0.0
2026-05-10,KLWC,0.0
2026-05-10,KMCI,0.001
2026-05-11,KOJC,0.0
2026-05-11,KIXD,0.0
2026-05-11,KLWC,0.0
2026-05-11,KMCI,0.0
2026-05-11,KOJC,0.0
2026-05-11,KIXD,0.0
2026-05-11,KLWC,0.0
2026-05-11,KMCI,0.0
2026-05-12,KOJC,0.0
2026-05-12,KIXD,0.0
2026-05-12,KLWC,0.0
2026-05-12,KMCI,0.0
2026-05-12,KOJC,0.0
2026-05-12,KIXD,0.0
2026-05-12,KLWC,0.0
2026-05-12,KMCI,0.0
2026-05-13,KOJC,0.0
2026-05-13,KIXD,0.0
2026-05-13,KLWC,0.0
2026-05-13,KMCI,0.0
2026-05-13,KOJC,0.0
2026-05-13,KIXD,0.0
2026-05-13,KLWC,0.0
2026-05-13,KMCI,0.0
2026-05-14,KOJC,0.0
2026-05-14,KIXD,0.0
2026-05-14,KLWC,0.0
2026-05-14,KMCI,0.001
2026-05-14,KOJC,0.0
2026-05-14,KIXD,0.0
2026-05-14,KLWC,0.0
2026-05-14,KMCI,0.001
2026-05-15,KOJC,0.0
2026-05-15,KIXD,0.0
2026-05-15,KLWC,0.0
2026-05-15,KMCI,0.001
2026-05-15,KOJC,0.0
2026-05-15,KIXD,0.0
2026-05-15,KLWC,0.0
2026-05-15,KMCI,0.001
2026-05-16,KOJC,0.0
2026-05-16,KIXD,0.0
2026-05-16,KLWC,0.0
2026-05-16,KMCI,0.0
2026-05-16,KOJC,0.0
2026-05-16,KIXD,0.0
2026-05-16,KLWC,0.0
2026-05-16,KMCI,0.0
2026-05-17,KOJC,0.001
2026-05-17,KIXD,0.01
2026-05-17,KLWC,0.03
2026-05-17,KMCI,0.02
2026-05-17,KOJC,0.001
2026-05-17,KIXD,0.01
2026-05-17,KLWC,0.03
2026-05-17,KMCI,0.02
2026-05-18,KOJC,1.54
2026-05-18,KIXD,1.92
2026-05-18,KLWC,1.02
2026-05-18,KMCI,2.65
2026-05-18,KOJC,1.54
2026-05-18,KIXD,1.92
2026-05-18,KLWC,1.02
2026-05-18,KMCI,2.65
2026-05-19,KOJC,0.42
2026-05-19,KIXD,0.33
2026-05-19,KLWC,0.0
2026-05-19,KMCI,0.22
2026-05-19,KOJC,0.42
2026-05-19,KIXD,0.33
2026-05-19,KLWC,0.0
2026-05-19,KMCI,0.22
2026-05-20,KOJC,0.0
2026-05-20,KIXD,0.0
2026-05-20,KLWC,0.0
2026-05-20,KMCI,0.0
2026-05-20,KOJC,0.0
2026-05-20,KIXD,0.0
2026-05-20,KLWC,0.0
2026-05-20,KMCI,0.0
2026-05-21,KOJC,0.01
2026-05-21,KIXD,0.001
2026-05-21,KLWC,0.001
2026-05-21,KMCI,0.0
2026-05-21,KOJC,0.01
2026-05-21,KIXD,0.001
2026-05-21,KLWC,0.001
2026-05-21,KMCI,0.0
2026-05-22,KOJC,0.01
2026-05-22,KIXD,0.01
2026-05-22,KLWC,0.01
2026-05-22,KMCI,0.001
2026-05-22,KOJC,0.01
2026-05-22,KIXD,0.01
2026-05-22,KLWC,0.01
2026-05-22,KMCI,0.001
2026-05-23,KOJC,0.0
2026-05-23,KIXD,0.001
2026-05-23,KLWC,0.04
2026-05-23,KMCI,0.001
2026-05-23,KOJC,0.0
2026-05-23,KIXD,0.001
2026-05-23,KLWC,0.04
2026-05-23,KMCI,0.001
2026-05-24,KOJC,0.0
2026-05-24,KIXD,0.0
2026-05-24,KLWC,0.0
2026-05-24,KMCI,0.0
2026-05-24,KOJC,0.0
2026-05-24,KIXD,0.0
2026-05-24,KLWC,0.0
2026-05-24,KMCI,0.0
2026-05-25,KOJC,0.0
2026-05-25,KIXD,0.0
2026-05-25,KLWC,0.0
2026-05-25,KMCI,0.0
2026-05-25,KOJC,0.0
2026-05-25,KIXD,0.0
2026-05-25,KLWC,0.0
2026-05-25,KMCI,0.0
2026-05-26,KOJC,0.0
2026-05-26,KIXD,0.0
2026-05-26,KLWC,0.0
2026-05-26,KMCI,0.0
2026-05-26,KOJC,0.0
2026-05-26,KIXD,0.0
2026-05-26,KLWC,0.0
2026-05-26,KMCI,0.0
2026-05-27,KOJC,0.0
2026-05-27,KIXD,0.0
2026-05-27,KLWC,0.0
2026-05-27,KMCI,0.0
2026-05-27,KOJC,0.0
2026-05-27,KIXD,0.0
2026-05-27,KLWC,0.0
2026-05-27,KMCI,0.0
2026-05-28,KOJC,0.25
2026-05-28,KIXD,0.99
2026-05-28,KLWC,0.54
2026-05-28,KMCI,0.001
2026-05-28,KOJC,0.25
2026-05-28,KIXD,0.99
2026-05-28,KLWC,0.54
2026-05-28,KMCI,0.001
2026-05-29,KOJC,0.62
2026-05-29,KIXD,0.62
2026-05-29,KLWC,0.06
2026-05-29,KMCI,0.77
2026-05-29,KOJC,0.62
2026-05-29,KIXD,0.62
2026-05-29,KLWC,0.06
2026-05-29,KMCI,0.77
2026-05-30,KOJC,0.27
2026-05-30,KIXD,0.38
2026-05-30,KLWC,0.58
2026-05-30,KMCI,1.43
2026-05-30,KOJC,0.27
2026-05-30,KIXD,0.38
2026-05-30,KLWC,0.58
2026-05-30,KMCI,1.43
2026-05-31,KOJC,0.51
2026-05-31,KIXD,0.89
2026-05-31,KLWC,0.95
2026-05-31,KMCI,1.56
2026-05-31,KOJC,0.51
2026-05-31,KIXD,0.89
2026-05-31,KLWC,0.95
2026-05-31,KMCI,1.56
2026-06-01,KOJC,0.0
2026-06-01,KIXD,0.0
2026-06-01,KLWC,0.0
2026-06-01,KMCI,0.86
2026-06-01,KOJC,0.0
2026-06-01,KIXD,0.0
2026-06-01,KLWC,0.0
2026-06-01,KMCI,0.86
2026-06-02,KOJC,0.0
2026-06-02,KIXD,0.0
2026-06-02,KLWC,0.0
2026-06-02,KMCI,0.0
2026-06-02,KOJC,0.0
2026-06-02,KIXD,0.0
2026-06-02,KLWC,0.0
2026-06-02,KMCI,0.0
2026-06-03,KOJC,0.0
2026-06-03,KIXD,0.0
2026-06-03,KLWC,0.0
2026-06-03,KMCI,0.0
2026-06-03,KOJC,0.0
2026-06-03,KIXD,0.0
2026-06-03,KLWC,0.0
2026-06-03,KMCI,0.0
2026-06-04,KOJC,0.11
2026-06-04,KIXD,0.05
2026-06-04,KLWC,0.02
2026-06-04,KMCI,0.3
2026-06-04,KOJC,0.11
2026-06-04,KIXD,0.05
2026-06-04,KLWC,0.02
2026-06-04,KMCI,0.3
2026-06-05,KOJC,0.01
2026-06-05,KIXD,0.02
2026-06-05,KLWC,0.03
2026-06-05,KMCI,0.12
2026-06-05,KOJC,0.01
2026-06-05,KIXD,0.02
2026-06-05,KLWC,0.03
2026-06-05,KMCI,0.12
2026-06-06,KOJC,0.02
2026-06-06,KIXD,0.01
2026-06-06,KLWC,0.22
2026-06-06,KMCI,0.6
2026-06-06,KOJC,0.02
2026-06-06,KIXD,0.01
2026-06-06,KLWC,0.22
2026-06-06,KMCI,0.6
2026-06-07,KOJC,0.35
2026-06-07,KIXD,0.56
2026-06-07,KLWC,1.1
2026-06-07,KMCI,1.29
2026-06-07,KOJC,0.35
2026-06-07,KIXD,0.56
2026-06-07,KLWC,1.1
2026-06-07,KMCI,1.29
2026-06-08,KOJC,0.03
2026-06-08,KIXD,0.38
2026-06-08,KLWC,0.67
2026-06-08,KMCI,0.01
2026-06-08,KOJC,0.03
2026-06-08,KIXD,0.38
2026-06-08,KLWC,0.67
2026-06-08,KMCI,0.01
2026-06-09,KOJC,0.6
2026-06-09,KIXD,0.46
2026-06-09,KLWC,0.71
2026-06-09,KMCI,0.23
2026-06-09,KOJC,0.6
2026-06-09,KIXD,0.46
2026-06-09,KLWC,0.71
2026-06-09,KMCI,0.23
2026-06-10,KOJC,0.001
2026-06-10,KIXD,0.02
2026-06-10,KLWC,0.001
2026-06-10,KMCI,0.23
2026-06-10,KOJC,0.001
2026-06-10,KIXD,0.02
2026-06-10,KLWC,0.001
2026-06-10,KMCI,0.23
2026-06-11,KOJC,0.0
2026-06-11,KIXD,0.0
2026-06-11,KLWC,0.0
2026-06-11,KMCI,0.0
2026-06-11,KOJC,0.0
2026-06-11,KIXD,0.0
2026-06-11,KLWC,0.0
2026-06-11,KMCI,0.0
2026-06-12,KOJC,0.0
2026-06-12,KIXD,0.0
2026-06-12,KLWC,0.0
2026-06-12,KMCI,0.0
2026-06-12,KOJC,0.0
2026-06-12,KIXD,0.0
2026-06-12,KLWC,0.0
2026-06-12,KMCI,0.0
2026-06-13,KOJC,0.43
2026-06-13,KIXD,0.41
2026-06-13,KLWC,0.23
2026-06-13,KMCI,1.36
2026-06-13,KOJC,0.43
2026-06-13,KIXD,0.41
2026-06-13,KLWC,0.23
2026-06-13,KMCI,1.36
2026-06-14,KOJC,0.0
2026-06-14,KIXD,0.0
2026-06-14,KLWC,0.0
2026-06-14,KMCI,0.0
2026-06-14,KOJC,0.0
2026-06-14,KIXD,0.0
2026-06-14,KLWC,0.0
2026-06-14,KMCI,0.0
2026-06-15,KOJC,0.0
2026-06-15,KIXD,0.0
2026-06-15,KLWC,0.0
2026-06-15,KMCI,0.0
2026-06-15,KOJC,0.0
2026-06-15,KIXD,0.0
2026-06-15,KLWC,0.0
2026-06-15,KMCI,0.0
2026-06-16,KOJC,0.08
2026-06-16,KIXD,0.05
2026-06-16,KLWC,0.04
2026-06-16,KMCI,0.001
2026-06-16,KOJC,0.08
2026-06-16,KIXD,0.05
2026-06-16,KLWC,0.04
2026-06-16,KMCI,0.001
2026-06-17,KOJC,0.0
2026-06-17,KIXD,0.16
2026-06-17,KLWC,0.0
2026-06-17,KMCI,0.0
2026-06-17,KOJC,0.0
2026-06-17,KIXD,0.16
2026-06-17,KLWC,0.0
2026-06-17,KMCI,0.0
2026-06-18,KOJC,0.001
2026-06-18,KIXD,0.0
2026-06-18,KLWC,0.02
2026-06-18,KMCI,0.03
2026-06-18,KOJC,0.001
2026-06-18,KIXD,0.0
2026-06-18,KLWC,0.02
2026-06-18,KMCI,0.03
2026-06-19,KOJC,0.001
2026-06-19,KIXD,0.04
2026-06-19,KLWC,0.05
2026-06-19,KMCI,0.15
2026-06-19,KOJC,0.001
2026-06-19,KIXD,0.04
2026-06-19,KLWC,0.05
2026-06-19,KMCI,0.15
2026-06-20,KOJC,0.05
2026-06-20,KIXD,0.06
2026-06-20,KLWC,0.16
2026-06-20,KMCI,0.0
2026-06-20,KOJC,0.05
2026-06-20,KIXD,0.06
2026-06-20,KLWC,0.16
2026-06-20,KMCI,0.0
2026-06-21,KOJC,0.36
2026-06-21,KIXD,0.35
2026-06-21,KLWC,1.84
2026-06-21,KMCI,2.84
2026-06-21,KOJC,0.36
2026-06-21,KIXD,0.35
2026-06-21,KLWC,1.84
2026-06-21,KMCI,2.84
2026-06-22,KOJC,0.0
2026-06-22,KIXD,0.0
2026-06-22,KLWC,0.0
2026-06-22,KMCI,0.0
2026-06-22,KOJC,0.0
2026-06-22,KIXD,0.0
2026-06-22,KLWC,0.0
2026-06-22,KMCI,0.0
2026-06-23,KOJC,0.0
2026-06-23,KIXD,0.001
2026-06-23,KLWC,0.0
2026-06-23,KMCI,0.0
2026-06-23,KOJC,0.0
2026-06-23,KIXD,0.001
2026-06-23,KLWC,0.0
2026-06-23,KMCI,0.0
2026-06-24,KOJC,0.0
2026-06-24,KIXD,0.0
2026-06-24,KLWC,0.0
2026-06-24,KMCI,0.0
2026-06-24,KOJC,0.0
2026-06-24,KIXD,0.0
2026-06-24,KLWC,0.0
2026-06-24,KMCI,0.0
2026-06-25,KOJC,0.1
2026-06-25,KIXD,0.29
2026-06-25,KLWC,0.21
2026-06-25,KMCI,0.31
2026-06-25,KOJC,0.1
2026-06-25,KIXD,0.29
2026-06-25,KLWC,0.21
2026-06-25,KMCI,0.31
2026-06-26,KOJC,0.0
2026-06-26,KIXD,0.26
2026-06-26,KLWC,0.04
2026-06-26,KMCI,0.3
2026-06-26,KOJC,0.0
2026-06-26,KIXD,0.26
2026-06-26,KLWC,0.04
2026-06-26,KMCI,0.3
2026-06-27,KOJC,0.0
2026-06-27,KIXD,0.0
2026-06-27,KLWC,0.001
2026-06-27,KMCI,0.0
2026-06-27,KOJC,0.0
2026-06-27,KIXD,0.0
2026-06-27,KLWC,0.001
2026-06-27,KMCI,0.0
2026-06-28,KOJC,0.0
2026-06-28,KIXD,0.0
2026-06-28,KLWC,0.0
2026-06-28,KMCI,0.0
2026-06-28,KOJC,0.0
2026-06-28,KIXD,0.0
2026-06-28,KLWC,0.0
2026-06-28,KMCI,0.0
2026-06-29,KOJC,0.0
2026-06-29,KIXD,0.0
2026-06-29,KLWC,0.0
2026-06-29,KMCI,0.0
2026-06-29,KOJC,0.0
2026-06-29,KIXD,0.0
2026-06-29,KLWC,0.0
2026-06-29,KMCI,0.0
2026-06-30,KOJC,0.0
2026-06-30,KIXD,0.0
2026-06-30,KLWC,0.0
2026-06-30,KMCI,0.0
2026-06-30,KOJC,0.0
2026-06-30,KIXD,0.0
2026-06-30,KLWC,0.0
2026-06-30,KMCI,0.0
2026-07-01,KOJC,0.0
2026-07-01,KIXD,0.0
2026-07-01,KLWC,0.0
2026-07-01,KMCI,0.0
2026-07-01,KOJC,0.0
2026-07-01,KIXD,0.0
2026-07-01,KLWC,0.0
2026-07-01,KMCI,0.0
2026-07-02,KOJC,0.0
2026-07-02,KIXD,0.0
2026-07-02,KLWC,0.0
2026-07-02,KMCI,0.0
2026-07-02,KOJC,0.0
2026-07-02,KIXD,0.0
2026-07-02,KLWC,0.0
2026-07-02,KMCI,0.0
2026-07-03,KOJC,0.0
2026-07-03,KIXD,0.0
2026-07-03,KLWC,0.001
2026-07-03,KMCI,0.0
2026-07-03,KOJC,0.0
2026-07-03,KIXD,0.0
2026-07-03,KLWC,0.001
2026-07-03,KMCI,0.0
2026-07-04,KOJC,0.12
2026-07-04,KIXD,0.47
2026-07-04,KLWC,0.44
2026-07-04,KMCI,0.3
2026-07-04,KOJC,0.12
2026-07-04,KIXD,0.47
2026-07-04,KLWC,0.44
2026-07-04,KMCI,0.3
2026-07-05,KOJC,0.0
2026-07-05,KIXD,0.0
2026-07-05,KLWC,0.0
2026-07-05,KMCI,0.0
2026-07-05,KOJC,0.0
2026-07-05,KIXD,0.0
2026-07-05,KLWC,0.0
2026-07-05,KMCI,0.0
2026-07-06,KOJC,0.0
2026-07-06,KIXD,0.0
2026-07-06,KLWC,0.0
2026-07-06,KMCI,0.0
2026-07-06,KOJC,0.0
2026-07-06,KIXD,0.0
2026-07-06,KLWC,0.0
2026-07-06,KMCI,0.0
2026-07-07,KOJC,0.0
2026-07-07,KIXD,0.0
2026-07-07,KLWC,0.0
2026-07-07,KMCI,0.0
2026-07-07,KOJC,0.0
2026-07-07,KIXD,0.0
2026-07-07,KLWC,0.0
2026-07-07,KMCI,0.0
2026-07-08,KOJC,0.0
2026-07-08,KIXD,0.0
2026-07-08,KLWC,0.0
2026-07-08,KMCI,0.0
2026-07-08,KOJC,0.0
2026-07-08,KIXD,0.0
2026-07-08,KLWC,0.0
2026-07-08,KMCI,0.0
2026-07-09,KOJC,1.3
2026-07-09,KIXD,1.87
2026-07-09,KLWC,1.08
2026-07-09,KMCI,1.24
2026-07-09,KOJC,1.3
2026-07-09,KIXD,1.87
2026-07-09,KLWC,1.08
2026-07-09,KMCI,1.24
2026-07-10,KOJC,0.15
2026-07-10,KIXD,0.25
2026-07-10,KLWC,0.0
2026-07-10,KMCI,0.06
2026-07-10,KOJC,0.15
2026-07-10,KIXD,0.25
2026-07-10,KLWC,0.0
2026-07-10,KMCI,0.06
2026-07-11,KOJC,0.0
2026-07-11,KIXD,0.0
2026-07-11,KLWC,0.0
2026-07-11,KMCI,0.0
2026-07-11,KOJC,0.0
2026-07-11,KIXD,0.0
2026-07-11,KLWC,0.0
2026-07-11,KMCI,0.0
2026-07-12,KOJC,0.0
2026-07-12,KIXD,0.0
2026-07-12,KLWC,0.0
2026-07-12,KMCI,0.0
2026-07-12,KOJC,0.0
2026-07-12,KIXD,0.0
2026-07-12,KLWC,0.0
2026-07-12,KMCI,0.0
2026-07-13,KOJC,0.0
2026-07-13,KIXD,0.0
2026-07-13,KLWC,0.0
2026-07-13,KMCI,0.0
2026-07-13,KOJC,0.0
2026-07-13,KIXD,0.0
2026-07-13,KLWC,0.0
2026-07-13,KMCI,0.0
2026-07-14,KOJC,0.0
2026-07-14,KIXD,0.0
2026-07-14,KLWC,0.0
2026-07-14,KMCI,0.0
2026-07-14,KOJC,0.0
2026-07-14,KIXD,0.0
2026-07-14,KLWC,0.0
2026-07-14,KMCI,0.0
2026-07-15,KOJC,0.0
2026-07-15,KIXD,0.0
2026-07-15,KLWC,0.0
2026-07-15,KMCI,0.0
2026-07-15,KOJC,0.0
2026-07-15,KIXD,0.0
2026-07-15,KLWC,0.0
2026-07-15,KMCI,0.0
2026-07-16,KOJC,0.04
2026-07-16,KIXD,0.01
2026-07-16,KLWC,0.09
2026-07-16,KMCI,0.02
2026-07-16,KOJC,0.04
2026-07-16,KIXD,0.01
2026-07-16,KLWC,0.09
2026-07-16,KMCI,0.02
2026-07-17,KOJC,0.07
2026-07-17,KIXD,0.3
2026-07-17,KLWC,0.01
2026-07-17,KMCI,0.0
2026-07-17,KOJC,0.07
2026-07-17,KIXD,0.3
2026-07-17,KLWC,0.01
2026-07-17,KMCI,0.0
2026-07-18,KOJC,0.0
2026-07-18,KIXD,0.0
2026-07-18,KLWC,0.0
2026-07-18,KMCI,0.0
2026-07-18,KOJC,0.0
2026-07-18,KIXD,0.0
2026-07-18,KLWC,0.0
2026-07-18,KMCI,0.0
2026-07-19,KOJC,0.001
2026-07-19,KIXD,0.95
2026-07-19,KLWC,0.0
2026-07-19,KMCI,0.0
2026-07-19,KOJC,0.001
2026-07-19,KIXD,0.95
2026-07-19,KLWC,0.0
2026-07-19,KMCI,0.0
2026-07-20,KOJC,0.0
2026-07-20,KIXD,0.0
2026-07-20,KLWC,0.0
2026-07-20,KMCI,0.0
2026-07-20,KOJC,0.0
2026-07-20,KIXD,0.0
2026-07-20,KLWC,0.0
2026-07-20,KMCI,0.0
2026-07-21,KOJC,0.0
2026-07-21,KIXD,0.0
2026-07-21,KLWC,0.0
2026-07-21,KMCI,0.0
2026-07-21,KOJC,0.0
2026-07-21,KIXD,0.0
2026-07-21,KLWC,0.0
2026-07-21,KMCI,0.0
2026-07-22,KOJC,0.0
2026-07-22,KIXD,0.0
2026-07-22,KLWC,0.0
2026-07-22,KMCI,0.001
2026-07-22,KOJC,0.0
2026-07-22,KIXD,0.0
2026-07-22,KLWC,0.0
2026-07-22,KMCI,0.001
2026-07-23,KOJC,0.001
2026-07-23,KIXD,0.01
2026-07-23,KLWC,0.03
2026-07-23,KMCI,0.001
2026-07-23,KOJC,0.001
2026-07-23,KIXD,0.01
2026-07-23,KLWC,0.03
2026-07-23,KMCI,0.001
2026-07-24,KOJC,0.37
2026-07-24,KIXD,1.21
2026-07-24,KLWC,1.36
2026-07-24,KMCI,0.28
2026-07-24,KOJC,0.37
2026-07-24,KIXD,1.21
2026-07-24,KLWC,1.36
2026-07-24,KMCI,0.28
2026-07-25,KOJC,0.0
2026-07-25,KIXD,0.0
2026-07-25,KLWC,0.0
2026-07-25,KMCI,0.0
2026-07-25,KOJC,0.0
2026-07-25,KIXD,0.0
2026-07-25,KLWC,0.0
2026-07-25,KMCI,0.0
2026-07-26,KOJC,0.0
2026-07-26,KIXD,0.0
2026-07-26,KLWC,0.0
2026-07-26,KMCI,0.0
2026-07-26,KOJC,0.0
2026-07-26,KIXD,0.0
2026-07-26,KLWC,0.0
2026-07-26,KMCI,0.0
2026-07-27,KOJC,0.0
2026-07-27,KIXD,0.0
2026-07-27,KLWC,0.0
2026-07-27,KMCI,0.0
2026-07-27,KOJC,0.0
2026-07-27,KIXD,0.0
2026-07-27,KLWC,0.0
2026-07-27,KMCI,0.0
2026-07-28,KOJC,0.07
2026-07-28,KIXD,0.21
2026-07-28,KLWC,0.06
2026-07-28,KMCI,0.001
2026-07-28,KOJC,0.07
2026-07-28,KIXD,0.21
2026-07-28,KLWC,0.06
2026-07-28,KMCI,0.001
2026-07-29,KOJC,0.001
2026-07-29,KIXD,0.03
2026-07-29,KLWC,0.05
2026-07-29,KMCI,0.02
2026-07-29,KOJC,0.001
2026-07-29,KIXD,0.03
2026-07-29,KLWC,0.05
2026-07-29,KMCI,0.02
2026-07-30,KOJC,0.02
2026-07-30,KIXD,0.03
2026-07-30,KLWC,0.001
2026-07-30,KMCI,0.12
2026-07-30,KOJC,0.02
2026-07-30,KIXD,0.03
2026-07-30,KLWC,0.001
2026-07-30,KMCI,0.12
2026-07-31,KOJC,0.5
2026-07-31,KIXD,1.83
2026-07-31,KLWC,2.24
2026-07-31,KMCI,2.25
2026-07-31,KOJC,0.5
2026-07-31,KIXD,1.83
2026-07-31,KLWC,2.24
2026-07-31,KMCI,2.25
2026-08-01,KOJC,0.0
2026-08-01,KIXD,0.0
2026-08-01,KLWC,0.0
2026-08-01,KMCI,0.001
2026-08-01,KOJC,0.0
2026-08-01,KIXD,0.0
2026-08-01,KLWC,0.0
2026-08-01,KMCI,0.001
2026-08-02,KOJC,0.0
2026-08-02,KIXD,0.0
2026-08-02,KLWC,0.0
2026-08-02,KMCI,0.0
2026-08-02,KOJC,0.0
2026-08-02,KIXD,0.0
2026-08-02,KLWC,0.0
2026-08-02,KMCI,0.0
2026-08-03,KOJC,0.0
2026-08-03,KIXD,0.0
2026-08-03,KLWC,0.0
2026-08-03,KMCI,0.0
2026-08-03,KOJC,0.0
2026-08-03,KIXD,0.0
2026-08-03,KLWC,0.0
2026-08-03,KMCI,0.0
2026-08-04,KOJC,0.0
2026-08-04,KIXD,0.0
2026-08-04,KLWC,0.0
2026-08-04,KMCI,0.0
2026-08-04,KOJC,0.0
2026-08-04,KIXD,0.0
2026-08-04,KLWC,0.0
2026-08-04,KMCI,0.0
2026-08-05,KOJC,1.54
2026-08-05,KIXD,1.5
2026-08-05,KLWC,0.12
2026-08-05,KMCI,0.47
2026-08-05,KOJC,1.54
2026-08-05,KIXD,1.5
2026-08-05,KLWC,0.12
2026-08-05,KMCI,0.47
2026-08-06,KOJC,0.25
2026-08-06,KIXD,0.57
2026-08-06,KLWC,0.0
2026-08-06,KMCI,2.08
2026-08-06,KOJC,0.25
2026-08-06,KIXD,0.57
2026-08-06,KLWC,0.0
2026-08-06,KMCI,2.08
2026-08-07,KOJC,0.0
2026-08-07,KIXD,0.0
2026-08-07,KLWC,0.001
2026-08-07,KMCI,0.0
2026-08-07,KOJC,0.0
2026-08-07,KIXD,0.0
2026-08-07,KLWC,0.001
2026-08-07,KMCI,0.0
2026-08-08,KOJC,0.0
2026-08-08,KIXD,0.0
2026-08-08,KLWC,0.0
2026-08-08,KMCI,0.0
2026-08-08,KOJC,0.0
2026-08-08,KIXD,0.0
2026-08-08,KLWC,0.0
2026-08-08,KMCI,0.0
2026-08-09,KOJC,0.001
2026-08-09,KIXD,0.02
2026-08-09,KLWC,0.001
2026-08-09,KMCI,0.13
2026-08-09,KOJC,0.001
2026-08-09,KIXD,0.02
2026-08-09,KLWC,0.001
2026-08-09,KMCI,0.13
2026-08-10,KOJC,0.94
2026-08-10,KIXD,0.11
2026-08-10,KLWC,0.0
2026-08-10,KMCI,0.001
2026-08-10,KOJC,0.94
2026-08-10,KIXD,0.11
2026-08-10,KLWC,0.0
2026-08-10,KMCI,0.001
2026-08-11,KOJC,0.0
2026-08-11,KIXD,0.0
2026-08-11,KLWC,0.0
2026-08-11,KMCI,0.0
2026-08-11,KOJC,0.0
2026-08-11,KIXD,0.0
2026-08-11,KLWC,0.0
2026-08-11,KMCI,0.0
2026-08-12,KOJC,0.0
2026-08-12,KIXD,0.0
2026-08-12,KLWC,0.0
2026-08-12,KMCI,0.001
2026-08-12,KOJC,0.0
2026-08-12,KIXD,0.0
2026-08-12,KLWC,0.0
2026-08-12,KMCI,0.001
2026-08-13,KOJC,0.0
2026-08-13,KIXD,0.0
2026-08-13,KLWC,0.0
2026-08-13,KMCI,0.0
2026-08-13,KOJC,0.0
2026-08-13,KIXD,0.0
2026-08-13,KLWC,0.0
2026-08-13,KMCI,0.0
2026-08-14,KOJC,0.0
2026-08-14,KIXD,0.0
2026-08-14,KLWC,0.0
2026-08-14,KMCI,0.001
2026-08-14,KOJC,0.0
2026-08-14,KIXD,0.0
2026-08-14,KLWC,0.0
2026-08-14,KMCI,0.001
2026-08-15,KOJC,0.0
2026-08-15,KIXD,0.0
2026-08-15,KLWC,0.0
2026-08-15,KMCI,0.04
2026-08-15,KOJC,0.0
2026-08-15,KIXD,0.0
2026-08-15,KLWC,0.0
2026-08-15,KMCI,0.04
2026-08-16,KOJC,0.001
2026-08-16,KIXD,0.001
2026-08-16,KLWC,0.001
2026-08-16,KMCI,0.08
2026-08-16,KOJC,0.001
2026-08-16,KIXD,0.001
2026-08-16,KLWC,0.001
2026-08-16,KMCI,0.08
2026-08-17,KOJC,0.0
2026-08-17,KIXD,0.0
2026-08-17,KLWC,0.0
2026-08-17,KMCI,0.0
2026-08-17,KOJC,0.0
2026-08-17,KIXD,0.0
2026-08-17,KLWC,0.0
2026-08-17,KMCI,0.0
2026-08-18,KOJC,0.001
2026-08-18,KIXD,0.001
2026-08-18,KLWC,0.001
2026-08-18,KMCI,1.36
2026-08-18,KOJC,0.001
2026-08-18,KIXD,0.001
2026-08-18,KLWC,0.001
2026-08-18,KMCI,1.36
2026-08-19,KOJC,0.0
2026-08-19,KIXD,0.41
2026-08-19,KLWC,0.05
2026-08-19,KMCI,2.11
2026-08-19,KOJC,0.0
2026-08-19,KIXD,0.41
2026-08-19,KLWC,0.05
2026-08-19,KMCI,2.11
2026-08-20,KOJC,0.0
2026-08-20,KIXD,0.0
2026-08-20,KLWC,0.0
2026-08-20,KMCI,0.0
2026-08-20,KOJC,0.0
2026-08-20,KIXD,0.0
2026-08-20,KLWC,0.0
2026-08-20,KMCI,0.0
2026-08-21,KOJC,0.03
2026-08-21,KIXD,0.0
2026-08-21,KLWC,0.0
2026-08-21,KMCI,0.0
2026-08-21,KOJC,0.03
2026-08-21,KIXD,0.0
2026-08-21,KLWC,0.0
2026-08-21,KMCI,0.0
2026-08-22,KOJC,0.01
2026-08-22,KIXD,0.001
2026-08-22,KLWC,0.12
2026-08-22,KMCI,0.01
2026-08-22,KOJC,0.01
2026-08-22,KIXD,0.001
2026-08-22,KLWC,0.12
2026-08-22,KMCI,0.01
2026-08-23,KOJC,0.001
2026-08-23,KIXD,0.0
2026-08-23,KLWC,0.001
2026-08-23,KMCI,0.001
2026-08-23,KOJC,0.001
2026-08-23,KIXD,0.0
2026-08-23,KLWC,0.001
2026-08-23,KMCI,0.001
2026-08-24,KOJC,0.0
2026-08-24,KIXD,0.0
2026-08-24,KLWC,0.001
2026-08-24,KMCI,0.0
2026-08-24,KOJC,0.0
2026-08-24,KIXD,0.0
2026-08-24,KLWC,0.001
2026-08-24,KMCI,0.0
